userName,score,at,content
Pengguna Google,5,2023-06-21 23:44:13,Ok
Pengguna Google,5,2023-06-21 23:44:08,Capil bisa
Pengguna Google,5,2023-06-21 22:19:42,Terimakasih atas kunjungan Anda selamat semoga bermanfaat berkah Amin yarobalallamin sukses
Pengguna Google,5,2023-06-21 14:49:31,Aplikasinya sangat membantu...salam dukcapil BISA...
Pengguna Google,1,2023-06-21 14:46:46,"Mohon Ijin Kalo Hp Hilang Atau Ganti Hp , Soalnya Gak Ada Pilihan Kecuali Daftar , Seharusnya Ada 2 Pilihan Daftar Dan Masuk ??"
Pengguna Google,5,2023-06-21 14:38:07,terima kasih.
Pengguna Google,1,2023-06-21 13:56:40,Jelek
Pengguna Google,2,2023-06-21 13:33:47,cepat buka aplikasi
Pengguna Google,1,2023-06-21 13:07:50,Apk apaan kok gx bisa d buka pdhal baru download
Pengguna Google,1,2023-06-21 12:51:44,Pengajuan cetak ktp mana? Apa fungsi digitalisasi?
Pengguna Google,5,2023-06-21 12:43:54,"Sangat membantu, kluarga yg awam"
Pengguna Google,5,2023-06-21 12:39:25,Semoga data di kelola developer independen (langsung di backup pusat) dan semoga engga ada kebocoran data 😅
Pengguna Google,1,2023-06-21 09:02:02,Tidak bisa dibuka
Pengguna Google,1,2023-06-21 08:54:54,Gak beres . Jaringan udah bagus malah gak bisa di buka 🤦
Pengguna Google,5,2023-06-21 08:52:17,Ok banget
Pengguna Google,5,2023-06-21 08:52:12,Mantap
Pengguna Google,5,2023-06-21 08:51:12,Sangat bermanfaat semoga menjadi terbaik tepat
Pengguna Google,1,2023-06-21 08:37:30,"Aplikasi kurang responsif buka lelet.bukan masalah jaringan atau hp.tapi emang lelet butuh 1 menit kemenu login.Ini fungsinya buat apa,kalau di beberapa instansi masih meminta indentitas fisik.buat aktifin go mobile di BCA contohnya gak bisa.dimintai identitas fisik."
Pengguna Google,1,2023-06-21 08:34:59,Mau masuk aplikasi aja susah 😂😂
Pengguna Google,1,2023-06-21 08:24:39,Ganguan teros
Pengguna Google,1,2023-06-21 08:12:03,"Gini kalo pemerintah bikin aplikasi, bayaran IT di korupsi, jadi kaga waras aplikasinya.."
Pengguna Google,5,2023-06-21 07:57:25,Sangat membantu
Pengguna Google,5,2023-06-21 07:31:58,Udah bagus
Pengguna Google,5,2023-06-21 07:24:56,deket pancen jooos
Pengguna Google,5,2023-06-21 07:24:19,Deket bisa
Pengguna Google,5,2023-06-21 07:16:22,Sangat joos
Pengguna Google,5,2023-06-21 06:40:20,Semoga semakin maju negara ini
Pengguna Google,5,2023-06-21 06:24:28,Semoga lancar apk nya
Pengguna Google,5,2023-06-21 06:02:58,"Kecamatan DEKET LAMONGAN,,, Wat wet,,, sat set,,, tak tek,,, cak cek,,, joss pokoke"
Pengguna Google,1,2023-06-21 05:31:24,Ribed banget ga smua orang paham
Pengguna Google,5,2023-06-21 05:20:40,Jos kecamatan deket pelayanane
Pengguna Google,5,2023-06-21 05:14:51,Di tunggu fitur yang lebih lengkap lagi
Pengguna Google,1,2023-06-21 05:14:42,"percuma, katanya aplikasi buat mempermudah malah mempersulit lama ga digubris sama sekali, udah daftar bayi baru lahir seminggu lebih ga ada tanggapan. maah jadi buang-buang waktu nungguin yg gak pasti"
Pengguna Google,5,2023-06-21 05:10:17,Sangat bermanfaat..
Pengguna Google,1,2023-06-21 05:05:11,Semua Dokumen Tidak bisa dicetak...percuma...
Pengguna Google,5,2023-06-21 05:02:52,Pelayanan bagus
Pengguna Google,5,2023-06-21 05:02:14,Pelayana cepat praktis ok
Pengguna Google,1,2023-06-21 04:39:19,"Ribet,minta kode qr segala"
Pengguna Google,5,2023-06-21 04:10:35,ga pakai lama pengaktifannya
Pengguna Google,5,2023-06-21 04:07:41,Dukcapil go digital
Pengguna Google,5,2023-06-21 03:36:17,Capil ok
Pengguna Google,1,2023-06-21 03:30:16,Aplikasi Ga jelas Gabsa scan barcode KTP
Pengguna Google,5,2023-06-21 03:22:16,Aplikasi ini sangat baik
Pengguna Google,1,2023-06-21 03:16:18,"Hbis d instal kok g bisa d buka"" y.knp ky gini lporanny jaringan terputu coba lgi gtu mulu.pdahal sinyal lncar tp knp g bisa"" d buka muter mulu......"
Pengguna Google,5,2023-06-21 03:14:19,Ok bos
Pengguna Google,5,2023-06-21 03:10:57,"pelayanan kependudukan yg luar biasa, dg jemput bola ke kantor-kantor sukses buat dukcapil OKU"
Pengguna Google,5,2023-06-21 03:01:48,Capil ok
Pengguna Google,5,2023-06-21 03:01:21,Mkasih aplikasinya membantu sekali.
Pengguna Google,5,2023-06-21 02:58:53,Ktp jaman now
Pengguna Google,5,2023-06-21 02:56:10,"Pelayanan, ramah, dan baik hati"
Pengguna Google,5,2023-06-21 02:51:06,Capil ok
Pengguna Google,2,2023-06-21 02:43:44,"Kayaknya percuma bikin aplikasi online kalo awal2 daftar ajah harus minta barcode ke disdukcapil, sama ajah boong"
Pengguna Google,5,2023-06-21 02:42:40,Muantepppp tenan
Pengguna Google,5,2023-06-21 02:38:00,Sangat bermanfaat
Pengguna Google,5,2023-06-21 02:37:16,Sangat bagus
Fam Ly,1,2023-06-21 02:36:27,"Tidak bisa di instal di redmi note 5 pro miui 12,,,android 9"
Pengguna Google,1,2023-06-21 02:19:12,Bukan negeri konoha jika tidak ribet
Pengguna Google,5,2023-06-21 01:27:12,"Alhamdulillah registari ktp digital lancar, mungkin krn pagi2 jd lancar jaya😀"
Pengguna Google,5,2023-06-21 01:18:13,Sangat membantu
Pengguna Google,5,2023-06-21 00:59:10,Capil bisa
Junianto avon,5,2023-06-21 00:44:19,Good
Lukas Tina,5,2023-06-21 00:31:54,Good
Pengguna Google,5,2023-06-21 00:28:12,Dukcapil bisaa!!
Pengguna Google,5,2023-06-21 00:23:20,Dok capil bisa
Pengguna Google,1,2023-06-20 23:26:37,"Aplikasinya MENTOK sampe rekam wajah... Habis itu udah, muter"" suruh rekam ulang, bla bla bla....... Bye"
Pengguna Google,1,2023-06-20 18:49:32,"Tidak sinkron dong sistemnya secara langsung, karena harus BARCODE QR ke kantor DUKCAPIL yang jaraknya 45km dr rumah . Wadawwwwww"
Pengguna Google,5,2023-06-20 18:45:01,(Mantulll) Mantap betuuuulll🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍APLIKASINYA BERGUNA DAN MEMBANTU ok thanks a lot💯💌💌💯
Pengguna Google,2,2023-06-20 16:23:26,Tolong tambah bantuan menu verivikasi kasian orang yg lupa nomer pin nya
Pengguna Google,5,2023-06-20 14:51:24,Sagat membantu
Pengguna Google,1,2023-06-20 13:54:56,"Sudah kuduga, pasti ribet."
Pengguna Google,1,2023-06-20 13:31:39,Apk eror
Pengguna Google,5,2023-06-20 11:53:35,"Alhamdulillah udah bisa KTP el digital, kemana2 kalau butuh dokumen tinggal nunjukkan lewat hp"
Pengguna Google,5,2023-06-20 11:16:22,Mantap
Pengguna Google,5,2023-06-20 07:50:33,Capil mantap KTP digital
Pengguna Google,5,2023-06-20 07:50:13,Sangat membantu
Pengguna Google,5,2023-06-20 07:49:49,"Lebih simpel dan mudah digunakan, serta manfaatnya yang menurut saya sangat berguna kedepannya"
Pengguna Google,5,2023-06-20 07:45:17,"Thanks,,luar biasa"
Pengguna Google,5,2023-06-20 07:44:28,Mantaaap.
Ganda Siburian,5,2023-06-20 07:26:51,Oke
Pengguna Google,5,2023-06-20 07:22:09,Mantabbb
Pengguna Google,5,2023-06-20 07:02:45,Capil hebat
Pengguna Google,5,2023-06-20 06:57:42,Capil josssssd
Pengguna Google,5,2023-06-20 06:53:36,"Bagus ,,memudahkan saya yang suka kelupaan naruh KTP😁"
Pengguna Google,5,2023-06-20 06:31:40,Dukcapil dan prima
Pengguna Google,5,2023-06-20 06:28:41,ktp digital istimewa utk melihat data klrg
Pengguna Google,2,2023-06-20 06:18:00,Namanya digjital tp kenapa harus bertemu petugasnya kan ngantri juga.
Pengguna Google,5,2023-06-20 06:16:52,Capil ok
Pengguna Google,1,2023-06-20 06:07:14,Bikin KTP sendiri ribetnya setengah mondar
Pengguna Google,1,2023-06-20 05:18:33,"Aplikasinya norak masa gak bisa ngambil gambar padahal sinyal bagus, cahaya udah terang masih tetap gak bisa, malah nyusahin masyarakat aja mending gak usah pakek aplikasi lah bukannya nambah canggih malah nambah buat susah aja"
Pengguna Google,5,2023-06-20 05:18:04,Aplikasssii keren
Pengguna Google,5,2023-06-20 05:11:31,bagus banget
Pengguna Google,5,2023-06-20 04:44:50,mantap moga bermanfaat...
Pengguna Google,5,2023-06-20 04:42:02,top dech
Pengguna Google,5,2023-06-20 04:40:39,Oke siap mantap
Pengguna Google,5,2023-06-20 04:19:37,Terimakasih aplikasinya sangat membantu.
Pengguna Google,1,2023-06-20 04:10:23,Sulit harus di perbaiki
Pengguna Google,5,2023-06-20 03:51:19,Membantu banget pokoknya
Pengguna Google,5,2023-06-20 03:34:47,ok tingkatkan
Pengguna Google,5,2023-06-20 03:20:43,Dukcapil bisa dan prima
Pengguna Google,5,2023-06-20 03:09:55,Bagus dan sangat membantu Tapi aku belum tau cara berbagi fc ktp jika di perlukan untuk printer
Pengguna Google,1,2023-06-20 03:07:56,Pak klo kerja diteliti lagi.. biar kami tidak kecewa.. Masak selalu salah dinama dan ditanggal lahir..
Pengguna Google,5,2023-06-20 03:03:28,Good
Pengguna Google,5,2023-06-20 02:51:08,Dukcapil dan prima
Pengguna Google,5,2023-06-20 02:49:44,Oke
Pengguna Google,5,2023-06-20 02:47:11,Sangat bagus dan membantu
Pengguna Google,5,2023-06-20 02:44:01,Tambah di permudah
Pengguna Google,5,2023-06-20 02:39:41,Mantull banget dengan adanya KTP digital ini!!!
Pengguna Google,5,2023-06-20 02:28:47,Bagus
Pengguna Google,5,2023-06-20 02:25:34,Mantapppp
Pengguna Google,5,2023-06-20 02:05:09,Mantap
Pengguna Google,5,2023-06-20 02:01:44,Dukcapil dan prima
Pengguna Google,5,2023-06-20 02:01:17,Sangat berguna
Pengguna Google,5,2023-06-20 01:58:34,"Aman, terpecaya"
Pengguna Google,5,2023-06-20 01:57:20,Oke
Pengguna Google,5,2023-06-20 01:55:48,Dukcapil dan prima
Pengguna Google,5,2023-06-20 01:48:43,Apk ini sangat berguna
Pengguna Google,5,2023-06-20 01:43:03,Dukcapil dan prima
Pengguna Google,5,2023-06-20 01:42:00,Dukcapil bisa digital
Pengguna Google,5,2023-06-20 01:35:55,Ok terima kasih
Pengguna Google,5,2023-06-20 01:34:43,Ok
Pengguna Google,5,2023-06-20 01:23:02,Semoga bermanfaat
Pengguna Google,5,2023-06-20 01:21:12,Aplikasi ini sangat membantu
Pengguna Google,5,2023-06-20 01:15:28,Mantap
Pengguna Google,5,2023-06-20 01:12:47,Sangat berguna Dan bermanfaat
Pengguna Google,1,2023-06-20 01:03:20,Semoga bermanfaat
Pengguna Google,5,2023-06-20 00:53:46,Ok
Pengguna Google,5,2023-06-20 00:49:17,LuAr biasa
Pengguna Google,5,2023-06-20 00:41:25,Good
Pengguna Google,5,2023-06-20 00:15:42,Bagusnya buka pelayanan online juga
Pengguna Google,5,2023-06-20 00:09:27,Aplikasinya membantu sekali untuk masyarakat dukcapil go digital terus berbenah untuk melayani masyarakat
Pengguna Google,5,2023-06-20 00:08:59,Dukcapil makin ok
Pengguna Google,5,2023-06-20 00:04:45,"Aplikasi ini sangat bermanfaat, saya beri bintang 5 krna sangat bermanfaat"
Pengguna Google,1,2023-06-19 23:27:03,registrasi sangat sulittttt pdhl udh di keadaan yang terang fotonya hadeh
Pengguna Google,5,2023-06-19 22:57:57,Mantap
Pengguna Google,1,2023-06-19 14:08:28,Kamera scan qrcode jelek gak fokus
Pengguna Google,5,2023-06-19 14:07:47,Mantap..semoga makin lengkap menunya.
Pengguna Google,5,2023-06-19 13:44:06,Apk yang sangat berguna jadi gaperlu repot bawa kartu lagi apalagi kalo lupa
Pengguna Google,1,2023-06-19 13:01:49,Percuma buat aplikasi ini kalo tidak bisa di akses normal
Pengguna Google,1,2023-06-19 12:58:38,Susah ambil swafoto.. Ulangi terus.. Tidak bisa terus
Pengguna Google,1,2023-06-19 10:18:38,Tidak Bisa Ambil Foto. Padahal Cahaya sudah Terang.😩
Pengguna Google,5,2023-06-19 08:56:57,Semoga semakin solit
Pengguna Google,5,2023-06-19 08:43:40,Mantap
Pengguna Google,5,2023-06-19 07:57:06,Capil joss
Pengguna Google,5,2023-06-19 07:55:03,Capil oke
Pengguna Google,5,2023-06-19 07:55:00,Oke
Pengguna Google,5,2023-06-19 07:47:05,mantap
Pengguna Google,5,2023-06-19 07:29:44,Capil oke
Pengguna Google,5,2023-06-19 07:21:41,Iya
Pengguna Google,5,2023-06-19 07:19:29,Baik
Pengguna Google,5,2023-06-19 07:10:10,Capil oke
Pengguna Google,1,2023-06-19 07:06:34,sangat mengecewakan harus nya apk pemerintah lebih baik untuk pelayanan
Pengguna Google,5,2023-06-19 07:04:14,Capil ok
Pengguna Google,5,2023-06-19 06:55:23,Sangat membantu
Pengguna Google,5,2023-06-19 06:33:12,Sangat praktis dan membantu
Pengguna Google,5,2023-06-19 06:27:55,Capil ok
Pengguna Google,5,2023-06-19 06:23:33,Mantap
Pengguna Google,5,2023-06-19 06:22:33,Bagus sy sdah pake Skrg ktp bs lgs aktf gk hrs k capil
Pengguna Google,5,2023-06-19 06:13:13,Mantap
Pengguna Google,5,2023-06-19 05:28:50,Dukcapil bisa dan prima
Pengguna Google,4,2023-06-19 05:20:15,Aplikasi ini Mempermudah kita
Pengguna Google,1,2023-06-19 05:08:54,Kok gk Bisa Login.? Mlsdnya gmma.?
Pengguna Google,5,2023-06-19 05:05:53,Dukcapil mantp
Pengguna Google,4,2023-06-19 04:53:06,bagus tapi saya saya lupa pin buat masuk aplikasi nya dan tidak ada pilihan lupa pin
Pengguna Google,5,2023-06-19 04:47:50,🤟
Pengguna Google,5,2023-06-19 04:47:05,Mntapppp
Pengguna Google,5,2023-06-19 04:46:14,Lebih ditingkatkan
Pengguna Google,5,2023-06-19 04:42:28,Jossss Capil bisa
Pengguna Google,5,2023-06-19 04:41:46,Dukcapil bisa dan prima
Pengguna Google,5,2023-06-19 04:40:34,Capil jossss
Pengguna Google,5,2023-06-19 04:26:56,Jos
Pengguna Google,5,2023-06-19 04:25:47,Alhamdulillah saya sudah instal
Pengguna Google,5,2023-06-19 04:23:07,Capil ok
Pengguna Google,5,2023-06-19 04:21:58,sangat baik
Pengguna Google,5,2023-06-19 04:17:28,mabtap
Pengguna Google,5,2023-06-19 04:17:25,Mantap
Lilik Wahyuni,5,2023-06-19 04:15:23,Top
Haquel Adipta,5,2023-06-19 04:10:52,Ok
Pengguna Google,5,2023-06-19 04:10:23,Mantap
Pengguna Google,5,2023-06-19 04:02:16,Alhamdulillah udah terinstal
Pengguna Google,4,2023-06-19 03:59:52,Sangat baik
Pengguna Google,5,2023-06-19 03:58:30,Bagus..lebih simoel
senin cepoko,5,2023-06-19 03:54:28,Mantap
Pengguna Google,5,2023-06-19 03:49:41,Alhamdulillah sudah aktivasi identitas digital..
Pengguna Google,5,2023-06-19 03:48:24,Alhamdulillah.. applikasiny sngant bermanfaat... praktis...
Pengguna Google,5,2023-06-19 03:40:02,mantap
Pengguna Google,5,2023-06-19 03:30:18,Mantap utk Indonesia lbh baik
Pengguna Google,5,2023-06-19 03:27:50,The best pokoknya 😎😎😎
Pengguna Google,5,2023-06-19 03:26:52,Dukcapil bisa
Pengguna Google,5,2023-06-19 03:23:33,Sangat bermanfaat
Pengguna Google,5,2023-06-19 03:22:58,Mantap
Pengguna Google,5,2023-06-19 03:20:52,Bgus
Pengguna Google,5,2023-06-19 03:19:28,Semoga mempermudah masyarakat indonesia dalam segala urusan. Aamiin dan data aman terjaga
Pengguna Google,3,2023-06-19 03:10:43,Baik n bermanfaat
Pengguna Google,5,2023-06-19 03:07:27,dukcapil bisa dan prima
Pengguna Google,5,2023-06-19 03:02:32,Good
Pengguna Google,5,2023-06-19 03:00:28,Aplikasinya sangat muda dan membantu sekali dalam segala pengurusan makasih.
Pengguna Google,5,2023-06-19 02:56:14,Dukcapil dan prima
Pengguna Google,5,2023-06-19 02:47:52,Mantap
Pengguna Google,5,2023-06-19 02:47:08,Terimakasih pelayanannya
Pengguna Google,5,2023-06-19 02:41:01,dukcail bisa
Pengguna Google,5,2023-06-19 02:40:32,Mantp
Pengguna Google,5,2023-06-19 02:39:02,Dukcapil bisa
Pengguna Google,5,2023-06-19 02:37:39,dukcapil bisa
Pengguna Google,5,2023-06-19 02:36:30,Dukcapil bisa
Pengguna Google,5,2023-06-19 02:33:50,Dukcapil bisa dan prima
Pengguna Google,5,2023-06-19 02:31:21,Jebol IKD bambang fataruba mantap
Pengguna Google,5,2023-06-19 02:29:25,Dukcapil bisa
Pengguna Google,5,2023-06-19 02:24:07,Dukcapil bisa
Pengguna Google,5,2023-06-19 02:20:48,dukcapil bisa
Pengguna Google,5,2023-06-19 02:19:56,Dukcapil bisa
Pengguna Google,5,2023-06-19 02:19:56,Dukcapil Bisa
Pengguna Google,5,2023-06-19 02:18:56,Dukcapil bisa
Pengguna Google,5,2023-06-19 02:17:42,Aman
Pengguna Google,5,2023-06-19 02:17:11,Bambang fataruba mantap
Pengguna Google,5,2023-06-19 02:15:16,Dukcapil bisa
Pengguna Google,5,2023-06-19 02:14:16,Dukcapil bisa
Pengguna Google,5,2023-06-19 02:12:58,Dukcapil Prima
Pengguna Google,5,2023-06-19 02:11:42,Dukcapil bisa
Pengguna Google,1,2023-06-19 02:06:58,"Tidak fitur lupa pin, pindah perangkat lupa password jadi merepotkan"
Pengguna Google,5,2023-06-19 01:45:09,Dukcapil.bisa dan.prima
Pengguna Google,5,2023-06-19 01:38:31,Dukcapil. Bisa dan. Prima
Pengguna Google,2,2023-06-19 01:27:16,Mau daftar aja susah banget cumn sampe di minta foto habis itu gak muncul apa2
Pengguna Google,5,2023-06-19 01:13:28,Dukcapil dan prima
Pengguna Google,5,2023-06-19 01:10:21,Mantap
Pengguna Google,5,2023-06-19 01:04:58,dukcapil bisa
Pengguna Google,5,2023-06-19 01:04:58,Dukcapil dan prima
Pengguna Google,5,2023-06-19 00:53:16,Kota Jayapura Ok
Pengguna Google,5,2023-06-19 00:33:25,Ok
Pengguna Google,5,2023-06-19 00:23:23,Kota jayapura mantap
Pengguna Google,5,2023-06-19 00:22:38,Kota Jayapura Ok
Pengguna Google,5,2023-06-19 00:20:55,kota jayapura ok
Pengguna Google,5,2023-06-19 00:20:41,Kota jayapura ok
Pengguna Google,5,2023-06-19 00:17:01,Kota Jayapura Ok
Pengguna Google,5,2023-06-19 00:12:01,Kota jayapura ok
Pengguna Google,5,2023-06-19 00:04:18,Kota Jayapura ok
Pengguna Google,2,2023-06-18 16:28:44,Daftarnya gak bisa online. Scan QR harus didapat dipetugas dukcapil. Pdhl diminta email. Kenapa QR dikirimkan ke email sja
Pengguna Google,1,2023-06-18 14:57:02,Ini apk apaa? Foto verifikasi Kamera jd burik kek hp cina jadul.
Pengguna Google,2,2023-06-18 14:03:05,"Udah berkali2 ambil foto tapi g bisa bisa2, minta ulangi trus. Piye to iki jal? Perlu diperbaiki lgi nih apk."
Pengguna Google,5,2023-06-18 14:01:18,"IZIN BERTANYA,KALO KITA LUPA PIN,GMNA YA BALIKINNYA?"
Pengguna Google,4,2023-06-18 13:36:15,Kenapa saya tidak bisa login
Pengguna Google,5,2023-06-18 13:05:23,"Mengikuti aturan yg berlaku, semoga lebih baik dan aman"
Pengguna Google,1,2023-06-18 09:57:07,Aplikasinya bisa diperbaiki lagi nggak!!! Saya udah update tapi sama aja. Dokumen lain tetap nggk bisa dibuka. Tulisan merah terus. Segera diperbaiki!!!
Anca Boy,5,2023-06-18 08:00:58,Ok
Pengguna Google,1,2023-06-18 06:16:31,Kenapa susah masuk ke apk nya? Mohon servernya diperbarui.terimakasih
Pengguna Google,1,2023-06-18 00:32:27,Harus dr play store ktp suruh digital tp gk bsa d gunakan
Pengguna Google,1,2023-06-17 23:47:31,Bagaimana cara masuk ap saya kurang paham
Pengguna Google,1,2023-06-17 17:29:52,Aplikasi susah kalau lupa pin
Pengguna Google,5,2023-06-17 16:22:38,"Mantap sangat bermamfaat,👍"
Asep Jange,5,2023-06-17 14:33:20,Sangat bagus
Pengguna Google,5,2023-06-17 10:45:33,Baik
Pengguna Google,5,2023-06-17 10:37:14,Sangat membntu trma ksh
Pengguna Google,5,2023-06-17 05:58:32,Mantappp
Pengguna Google,1,2023-06-17 05:32:32,Aplikasi pemerintah tapi tidak berjalan
Pengguna Google,5,2023-06-17 01:09:08,"Maju Indonesia .. Mudah mudahan pemerintahan Indonesia semakin solid, semakin wibawa , dan semakin sukses menstabilkan memajukan zaman yang sangat modern .."
Pengguna Google,1,2023-06-17 00:43:04,Masih payah. Cukup sekian dan terimakasih. Lgsg uninstall
Pengguna Google,5,2023-06-17 00:34:35,tolong dokumennya bisa didownload pdf
Pengguna Google,5,2023-06-16 16:18:34,"SUDAH SELESAI BERSAMA TIM DARI TINGKAT KELURAHAN.... ALHAMDULILLAH, TERIMAKASIH"
Pengguna Google,5,2023-06-16 15:34:34,Sangat membantu
Pengguna Google,5,2023-06-16 15:09:58,IKD.....SUPER DUKCAPIL👍👍
Pengguna Google,5,2023-06-16 14:51:21,"TNI AD makan Duren, IKD emang Keren.."
Pengguna Google,5,2023-06-16 14:41:55,Sangat membantu sekali untuk melihat biodata satu keluarga.
Yayan Yan,5,2023-06-16 14:13:32,Kode QR ny mana
Pengguna Google,1,2023-06-16 13:49:25,"App tidak berfaedah Datang kelurah malah di suruh ke cabang, padahal cuman minta QRbarcode ..... ribet"
Pengguna Google,1,2023-06-16 12:20:53,"Tak berguna, sudah pakai wifi tetap gak bisa masuk"
Pengguna Google,1,2023-06-16 12:18:49,install > koneksi bermasalah > buka playstore > bintang 1 > done. :)
Pengguna Google,1,2023-06-16 12:14:32,Kenapa saya tidak bisa masuk dengan alasan koneksi terputus secara terus menerus? Padahal jaringan lancar
Pengguna Google,1,2023-06-16 12:14:12,Aplikasi bagus.. lebi bagus lagi ga usah di pake..
Pengguna Google,5,2023-06-16 09:58:37,Semakin mempermudah masyarakat
Pengguna Google,5,2023-06-16 09:57:28,Pertahankan pelayanan prima
Pengguna Google,5,2023-06-16 09:55:59,Digitalisasi identitas kependudukan
Pengguna Google,5,2023-06-16 09:54:16,Mantap
Pengguna Google,5,2023-06-16 09:09:22,Membantu dengan ketidak adaan blangko e-KTP
Pengguna Google,5,2023-06-16 08:45:44,Bagus bagus
Pengguna Google,3,2023-06-16 08:12:26,"Aplikasinya kok ga bisa ambil gambar/ foto_ rekam wajah ? Dibawah kamera tertulis ""cahaya kurang terang "" saya sdh ketempat yg terang sampai keluar ruangan tetep saja ga bisa untuk foto. Kalau bisa mohon solusinya. Trimakasih untuk yg njawab"
Pengguna Google,5,2023-06-16 07:49:04,dukcapil dan prima
